food,chemical,measurement,amount,variance,units,num_samples,variation,part,preparation,location,method,PMID,source,Sample_preparation
garlic,1-butanethiol,detection after 18h,0,,mg/g,3,chopped clove,,,,HS-SPME-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"Garlic samples: the SPME fiber was first derivatized by HS sampling the solid derivation agent in a 20 mL HS vial. Then headspace extraction of the thiol sample was carried out with the derivatized fiber under the following conditions: HS extraction time, 60 min; extraction temperature, 50 çC; agitation rate, 750 rpm. Before and after each run, the SPME fiber was conditioned for 3 min at 250 çC. No carry-over was noted after such conditioning. As part of the automated method protocol, standards were placed randomly in the run sequence and a fiber blank (to allow monitoring of the fiber integrity) was run as every eighth sample in the run sequence."
garlic,thiophene,detection after 18h,not quantified,,mg/g,3,chopped clove,,,,HS-SPME-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"Garlic samples: the SPME fiber was first derivatized by HS sampling the solid derivation agent in a 20 mL HS vial. Then headspace extraction of the thiol sample was carried out with the derivatized fiber under the following conditions: HS extraction time, 60 min; extraction temperature, 50 çC; agitation rate, 750 rpm. Before and after each run, the SPME fiber was conditioned for 3 min at 250 çC. No carry-over was noted after such conditioning. As part of the automated method protocol, standards were placed randomly in the run sequence and a fiber blank (to allow monitoring of the fiber integrity) was run as every eighth sample in the run sequence."
garlic,sodium thiolmethoxide,detection after 18h,0.029,,mg/g,3,chopped clove,,,,HS-SPME-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"Garlic samples: the SPME fiber was first derivatized by HS sampling the solid derivation agent in a 20 mL HS vial. Then headspace extraction of the thiol sample was carried out with the derivatized fiber under the following conditions: HS extraction time, 60 min; extraction temperature, 50 çC; agitation rate, 750 rpm. Before and after each run, the SPME fiber was conditioned for 3 min at 250 çC. No carry-over was noted after such conditioning. As part of the automated method protocol, standards were placed randomly in the run sequence and a fiber blank (to allow monitoring of the fiber integrity) was run as every eighth sample in the run sequence."
garlic,sodium ethanethiolate,detection after 18h,0,,mg/g,3,chopped clove,,,,HS-SPME-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"Garlic samples: the SPME fiber was first derivatized by HS sampling the solid derivation agent in a 20 mL HS vial. Then headspace extraction of the thiol sample was carried out with the derivatized fiber under the following conditions: HS extraction time, 60 min; extraction temperature, 50 çC; agitation rate, 750 rpm. Before and after each run, the SPME fiber was conditioned for 3 min at 250 çC. No carry-over was noted after such conditioning. As part of the automated method protocol, standards were placed randomly in the run sequence and a fiber blank (to allow monitoring of the fiber integrity) was run as every eighth sample in the run sequence."
garlic,2-mercaptoethanol,detection after 6 h,0,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,1-propanethiol,detection after 6 h,0.0745,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,1-butanethiol,detection after 6 h,0.0027,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,thiophene,detection after 6 h,not quantified,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,sodium thiolmethoxide,detection after 6 h,0.0476,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,sodium ethanethiolate,detection after 6 h,0.0056,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,2-mercaptoethanol,detection after 12h,0,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,1-propanethiol,detection after 12h,0.1232,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,1-butanethiol,detection after 12h,0.0078,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,thiophene,detection after 12h,not quantified,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,sodium thiolmethoxide,detection after 12h,0.0158,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,sodium ethanethiolate,detection after 12h,0.002,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,2-mercaptoethanol,detection after 18h,0,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,1-propanethiol,detection after 18h,0.0648,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,1-butanethiol,detection after 18h,0,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
garlic,thiophene,detection after 18h,0,,mg/g,3,chopped clove,,,,HS-NTD-GC-MS,23259687,https://pubs.acs.org/doi/10.1021/jf303508m,"The derivatization reagent was loaded onto the NTD by extracting a 60 mL sample volume at a rate of 1 mL min_1_at 60 çC for 20 min from the headspace of 1 g of solid reagent. After loading of the derivatization reagent, a 20 mL mixture of the thiol standards was extracted at 0.2 mL min_1for 60 min at 60 çC. Under similar conditions as described for the SPME method."
